listing_id,id,date,reviewer_id,reviewer_name,comments
43109,228240691,2018-01-18,1370783,Raquel,"I enjoyed a lot the hollywood sunset hike. The sights of LA are amazing and the sunset at the observatory unic .  The guide was very close, attentive and pleasant. Throughout the tour he explained the whole history of Los Angeles and Griffiths Park, which was very interesting. We ended by visiting the free-acces areas of the observatory, which I liked a lot. I fully recommend this experience!!! "
43109,228240705,2018-01-18,113229213,Yvonne,"Andrew was really knowledgeable about the history of the area and of Griffith Observatory. it was amazing and I encourage anyone who wants to combine nature and a great educational experience to do this. 

Thank you Andrew!"
43109,228240757,2018-01-18,83851155,Silvia,"It was a great experience. The guide gave us any information about the activity, he talked about interesting stories during the hiking on the hills. From the top you can see a beautiful landscape, but it depends from the weather conditions, because sometimes it could be foggy even in a sunny day. Thank you so much for this experience!"
43109,228240942,2018-01-18,113846905,Debra,We had Andrew as our tour guide and he was simply amazing!! He was very knowledgeable and funny. I couldn’t ask for a better way to spend the evening and a better way to do a first hike of the Hollywood mountains. I would definitely recommend. 
43109,228451024,2018-01-19,84953417,Roxanne,"This was a whole lot more than I was expecting! Brought my sister and 14 year old daughter and we had a blast. It wasn’t just a hike. We stopped at really nice photo op spots, got lots of interesting history and even learned about some birds. We also went to the Griffith Observatory and watched the beautiful sunset, and got to see and touch pieces of the moon, mars and an meteor billions of years old. So, so worth it!!!"
43109,228451247,2018-01-19,72996,David,Great time!
43109,228664372,2018-01-20,164355148,Hassan,Amazing and scenic route.
43109,229082253,2018-01-21,36881050,Teniola,Great way to explore LA! Had a wonderful time with Michael as our guide on the Hollywood Sunset Hike.
43109,229082359,2018-01-21,47931672,Ashley,"Michael was our guide and everyone has a wonderful time.  He told such interesting stories about the history of the area, the hollywood sign, areas of the park, etc.  Our ending at the Observatory was both interesting and fun...and provided us with a gorgeous sunset over Hollywood to end our hike."
43109,229082525,2018-01-21,25563390,Frank,The hike was just terrific! Stunning views along the way that got better the further we got! Our guide was actually Michael and he was great. Very informative and funny. 
43109,229647972,2018-01-24,651719,Lenora,"Taylor was our guide.  He was extremely knowledgeable, sensitive to the hikers, and fun to be with.  We loved the views, seeing wildlife and learning about the park.  This hike was a great value for the price!"
43109,229647976,2018-01-24,35197114,Nancy,"Taylor was our guide.  He was well prepared with water, flashlights, lots of history and a big smile! Great guide!!!!"
43109,229648027,2018-01-24,28312970,Jenilee,"We actually had Taylor as our guide. He gave us a great tour of Griffith Park and the Observatory. We had great views of the LA area and also got a good workout on some of the inclines. Taylor even took some great pictures of us. They give you a bottle of water for the tour, so unless you drink tons of water, leave your bottle at home or else you'll just be carrying extra. Maybe just bring a snack. Since it was January when we went, it got chilly at night, so a light jacket would suffice. There's ample free parking near the Greek Theater, but do come early as it will be difficult to get a hold of the tour guide if you're running late since they start right away. Highly recommend this hike!"
43109,229829468,2018-01-25,146280529,Latain,"So the experience is listed under Danny, but another guide gave the tour...Andrew.

Andrew was great, shared alot of history to Griffith Park as the group made our way through the trails. I wish the tour would have taken us closer to the ""Hollywood Sign,"" otherwise the overall hike experience was fun with beautiful views from the top...ending with an inside tour and sunset view from the Griffiths Observatory  :)"
43109,230046215,2018-01-26,159123857,Connor,Max was an amazing tour guide. Exceptional hike and great tour knowledge. Would highly recommend to anyone wanting to see the best view of LA.
43109,230046259,2018-01-26,43215586,Alyssa,Max lead our tour and we had a great time. He was very knowledgeable and we hiked at a comfortable pace. Don’t miss the sunset at the Griffith Observatory! Highly recommended to those visiting LA!
43109,230046410,2018-01-26,151448027,Cecily,It was a lifetime experience! Our guide Max showed the prettiest sunset afterall and were able to enjoy the trail with hidden historical facts. I'd recommend anyone who is in LA to hike the trail with Max!
43109,230269201,2018-01-27,89328947,Mariana,"El tour es bueno y el guía Andrew es muy amable y conocedor, el tour es más para senderismo así que si quieres ver el letrero de Hollywood y tomarte la foto de recuerdo este NO es tu tour, porque lo verás pero de lado y muy lejos, así que no es lo óptimo, si bien verás un buen atardecer y la ciudad desde varios puntos, hay mucha historia de por medio y por momentos fue abrumador, en cuanto al observatorio fue una buena experiencia  y vale la pena por las vistas pero si pudiera elegir nuevamente hubiera gastado este día en un tour al letrero directamente, me deje llevar por los comentarios de que se veía muy bien e letrero de Hollywood y no es verdad."
43109,230269250,2018-01-27,110654594,Chun Wing Yngwie,My tour guy Andrew is a informative one. He know lots of history and things people don't know about Hollywood! Definitely worth to join this tour!
43109,230738855,2018-01-28,120450367,Nicko,He was very knowledgeable about the area and showed us great areas to take pictures and views. He brought water for everyone.
43109,230738976,2018-01-28,163873629,Holly,"Great way to spend an afternoon, hike is challenging in parts but not difficult and finishes up at the Griffith Observatory for Sunset. Guide (Andrew) was exceptionally knowledgeable about the local area and relayed heaps of information during the hike. "
43109,230982712,2018-01-29,162683574,Robert,Andrew was awesome! He shares some awesome stories about Griffith Park and took us to some amazing views of LA. I would definitely recommend this hike.
